"1)
AnnMaria De Mars gave birth to Ronda Jean Rousey on 01 February 1987.
2)
Mary Coles gave birth to Dolley Payne on 20 May 1768.
3)
Dorothy Yorke gave birth to Ann Dudley on 20 March 1612.
4)
Susanna Moodie gave birth to Agnes Dunbar Moodie on 01 January 1833.
5)
Mary Lee Pfeiffer gave birth to Thomas Cruise Mapother IV on 03 July 1962.
6)
Zaidee Mary Brasier gave birth to Theresa Mary Brasier on 01 January 18"	 01 October 1956	01 January 18	0,6,48
"1)
Shelley gave birth to Katherine Elizabeth Upton on 10 June 1992.
2)
Jobeda Khatun gave birth to Humayun Kabir on 28 April 1947.
3)
Sonja Yelich gave birth to Ella Marija Lani Yelich-O\'Connor on 07 November 1996.
4)
Olive Moore Cornwell gave birth to David John Moore Cornwell on 19 October 1931.
5)
Kate Friedländer gave birth to Sybil Misch on 01 January 1931.
6)
Matilda Scribner gave birth to Walter Scribner Schuyler on 16 April 1931"	 26 April 1850	16 April 1931	18,0,127
"1)
Samira Khashoggi gave birth to Emad El-Din Mohamed Abdel Muna\'im Al-Fayed on 15 April 1955.
2)
Lenore Romney gave birth to Willard Mitt Romney on 12 March 1947.
3)
Mary Henn gave birth to Charles Villiers Stanford on 30 September 1852.
4)
Victoria Beckham gave birth to Romeo James Beckham on 01 September 2002.
5)
Etterlene DeBarge gave birth to William Randall DeBarge on 06 August 1958.
6)
Janet Ross gave birth to Donald McLennan on 23 April 1952."	 26 October 1833	23 April 1952.	16,9,21,945
"1)
Almy Kinner gave birth to Sarah Oldrin on 01 January 1816.
2)
Charlotte Layard gave birth to Charlotte Bertie on 19 May 1812.
3)
Minnie Conway gave birth to Frederick Conway Levy on 17 May 1878.
4)
Eliza Susan Morton Quincy gave birth to Anna Cabot Lowell Quincy on 27 June 1812.
5)
Julia Rush Cutler Ward gave birth to Louisa Cutler Ward on 25 February 1823.
6)
Janet Grace Schultz gave birth to Bruce Peter Reimer on 18 May 18"	 22 August 1965	18 May 18	6,8,101
"1)
Mary Hastings Bradley gave birth to Alice Hastings Bradley on 01 January 1916.
2)
Sydney Sturgess gave birth to Melanie Virginia Sydney Morse on 13 June 1945.
3)
Dorothy Anne Roberts gave birth to Dorothy Emily Stevenson on 18 November 1892.
4)
Susan Polis Schutz gave birth to Jared Polis Schutz on 12 May 1975.
5)
Edwina Booth Grossman gave birth to Clarence Edwin Booth Grossman on 01 January 1887.
6)
Emily Holmes à Court gave birth to Lucius William O\'Brien on 01 January 1887"	 21 June 1864	01 January 1887	12,6,0,22
"1)
Marian Shields Robinson gave birth to Michelle LaVaughn Robinson on 17 January 1964.
2)
Jaid Barrymore gave birth to Drew Blythe Barrymore on 22 February 1975.
3)
Etterlene DeBarge gave birth to Jonathan Arthur DeBarge on 23 June 1966.
4)
Sarah Fricker gave birth to Sara Coleridge on 23 December 1802.
5)
Evelyn Ella \'Brandy\' Almond gave birth to Alicia Christian Foster on 19 November 1962.
6)
Anna Eustacia Cutler gave birth to Mary Temple Grandin on 23 March 18"	 29 August 1947	23 March 18	16,11,79
"1)
Vanessa Hubbard gave birth to Gabriella Zanna Vanessa Anstruther-Gough-Calthorpe on 08 April 1989.
2)
Elizabeth Horman gave birth to Charles Edmund Lazar Horman on 15 May 1942.
3)
Eleanor Spencer Smith gave birth to Gertrude Augusta Gosling on 01 January 1865.
4)
Methyl Gertrude Palfrey gave birth to Sarah Hammond Palfrey on 18 September 1912.
5)
Lady Mary Grosvenor gave birth to Mary Kathleen Crichton on 08 July 1905.
6)
Almy Kinner gave birth to Mary Oldrin on 15 June 1894"	 01 January 1813	15 June 1894	4,9,0,66
"1)
Margaret McCain gave birth to Michael Harrison McCain on 13 November 1951.
2)
Helen Cecilia Travolta gave birth to John Joseph Travolta on 18 February 1954.
3)
Sissy Spacek gave birth to Schuyler Elizabeth Fisk on 08 July 1982.
4)
Audrey Cowell gave birth to Gordon Matthew Thomas Sumner on 02 October 1951.
5)
Grace Pamment gave birth to Peter Reginald Frederick Hall on 22 November 1930.
6)
Mary Mead gave birth to Matthew Hansen Mead on 23 February 1952"	 11 March 1962	23 February 1952	10,2,35
"1)
Mary Perry gave birth to Katheryn Elizabeth Hudson on 25 October 1984.
2)
Eulla Carpenter gave birth to Adam Delmar Carpenter on 27 April 1989.
3)
Claribel Hope Cowan gave birth to Walter Frederick Mondale on 05 January 1928.
4)
Jane Wilde gave birth to Oscar Fingal O’Flahertie Wills Wilde on 16 October 1854.
5)
Alice Sommerlath gave birth to Silvia Renate Sommerlath on 23 December 1943.
6)
Lydia Rogers gave birth to William Wayne McMillan Rogers on 16 December 18"	 07 April 1933	16 December 18	37,3,36
"1)
Claribel Hope Cowan gave birth to Walter Frederick Mondale on 05 January 1928.
2)
Christian Clark gave birth to James Clark Ross on 15 April 1800.
3)
Florence Kenrick gave birth to Arthur Neville Chamberlain on 18 March 1869.
4)
Mary Gillet Bennett gave birth to Pauline Mary Tarn on 11 June 1877.
5)
Barbara Orbison gave birth to Alexander Orbi Orbison on 25 May 1975.
6)
Eliza Davison gave birth to John Davison Rockefeller on 18 June 1869"	 08 July 1839	18 June 1869	38,7,0,8
"1)
Katherine Tisch gave birth to Edwin John Fisher on 10 August 1928.
2)
Kathlyn Corinne Maclean gave birth to Henry Warren Beaty on 30 March 1937.
3)
Eliza Davison gave birth to John Davison Rockefeller on 08 July 1839.
4)
Vanessa Paradis gave birth to John Christopher Depp III on 09 April 2002.
5)
Lucille Ball gave birth to Desiderio Alberto Arnaz IV on 19 January 1953.
6)
Kim Zimmer gave birth to Jacob Weary on 23 April 18"	 14 February 1990	23 April 18	16,5,11
"1)
Annie Husted gave birth to Clare Husted Steel on 01 September 1960.
2)
Helen Shaw gave birth to John Alexander Macdonald on 11 January 1815.
3)
Rosalind Joan Thompson gave birth to Daniel Chatto St. George Sproule on 22 April 1957.
4)
Anne Pocock gave birth to Charity Hamilton on 28 April 1959.
5)
Emily Thorndike gave birth to Winifred Amy Hart Dyke on 01 January 1881.
6)
Eleanor Acland gave birth to Richard Thomas Dyke Acland on 01 January 18"	 26 November 1906	01 January 18	16,9,40
"1)
Laura Beauclerk gave birth to William Charles De Meuron Wentworth-Fitzwilliam on 25 July 1872.
2)
Ethel Sara Stoney gave birth to Alan Mathison Turing on 23 June 1912.
3)
Juliet Overing Boit gave birth to Julian Russell Sturgis on 21 October 1848.
4)
Elsa Maria Elisabeth Naslund gave birth to Frideborg Winblad on 18 January 1869.
5)
Marion Evelyn Dickens gave birth to Harry Charles Salusbury Lloyd on 17 November 1983.
6)
Eleanor Sharwood gave birth to Stephen Ian Fairbairn on 20 April 18"	 14 April 1896	20 April 18	12,0,74
"1)
Abby May gave birth to Anna Bronson Alcott on 16 March 1831.
2)
Alice C. Truesdale gave birth to Robert Swan Mueller III on 07 August 1944.
3)
Catherine Graham gave birth to Thomas Robert Malthus on 13 February 1766.
4)
Lillian Gordy Carter gave birth to James Earl Carter Jr. on 01 October 1924.
5)
Edith Cooper gave birth to Edith Claire Bryce on 06 May 1880.
6)
Ethel Sara Stoney gave birth to Alan Mathison Turing on 23 June 1912"	 23 June 1912	23 June 1912	0,0,0
"1)
Zora Montgomery Courtney gave birth to Gretchen F. Hahnen on 11 March 1902.
2)
June Walker gave birth to John Grinham Kerr on 15 November 1931.
3)
Carol Walter gave birth to John Felix Anthony Cena, Jr. on 23 April 1977.
4)
Emily Price gave birth to Edith Charlotte Bury Palliser on 22 December 1859.
5)
Judy Loe gave birth to Kathrin Romary Beckinsale on 26 July 1973.
6)
Diana Elizabeth Milner gave birth to Francis Hastings Charles Doyle on 22 September 1894"	 21 August 1810	22 September 1894	14,9,0,69
"1)
Gladys Presley gave birth to Elvis Aaron Presley on 08 January 1935.
2)
Linda Hogan gave birth to Brooke Ellen Bollea on 05 May 1988.
3)
Sirikit gave birth to Sirindhorn Debaratanasuda Kitivadhanadulsobhak on 02 April 1955.
4)
Mary Wollstonecraft gave birth to Mary Wollstonecraft Godwin on 30 August 1797.
5)
Mary Elizabeth Baker gave birth to Ava Lavinia Gardner on 24 December 1922.
6)
Sarah Ballard gave birth to Mary Ann Bessy Terry on 23 December 1847"	 13 October 1853	23 December 1847	15,9,0,37
"1)
Dorothy Howell Rodham gave birth to Anthony Dean Rodham on 08 August 1954.
2)
Nuala Quinn-Barton gave birth to Mischa Anne Marsden Barton on 24 January 1986.
3)
Hester Diamond gave birth to Michael Louis Diamond on 20 November 1965.
4)
Helen Eliza Garrison gave birth to Helen Frances Garrison on 16 December 1844.
5)
Jane Skene gave birth to Edith Agnes Kathleen Bruce on 27 March 1878.
6)
Marmee March gave birth to Josephine March on 24 April 1878"	 01 November 1846	24 April 1878	31,6,0,29
"1)
Susan Alexander McCook gave birth to Susan Mary Jay on 19 June 1918.
2)
Wanda Dombek gave birth to Theodore John Kaczynski on 22 May 1942.
3)
Eugenia Lillian Fauci gave birth to Anthony Stephen Fauci on 24 December 1940.
4)
Ruth Roche, Baroness Fermoy gave birth to Frances Ruth Roche on 20 April 1936.
5)
Helen Leech gave birth to Helen Beatrix Potter on 28 July 1866.
6)
Katie Holmes gave birth to Suri Cruise on 20 July 1997"	 18 April 2006	20 July 1997	7,2,27
"1)
Ruth Roche, Baroness Fermoy gave birth to Frances Ruth Roche on 20 April 1936.
2)
Esther Eneutseak gave birth to Nancy Helena Columbia Palmer on 16 January 1893.
3)
Margaret Scott Jones gave birth to Katharine Elizabeth Alan Stevenson on 10 November 1851.
4)
Rose Kennedy gave birth to John Fitzgerald Kennedy on 29 May 1917.
5)
Pam Bryant gave birth to Kobe Bean Bryant on 23 August 1978.
6)
Patti Scialfa gave birth to Jessica Rae Springsteen on 25 April 1980"	 30 December 1991	25 April 1980	26,11,13
"1)
Marie Boyer gave birth to Almina Victoria Maria Alexandra Wombwell on 15 August 1876.
2)
Violetta Maud Bernheim gave birth to Edith Margaret Emily Ashcroft on 22 July 1907.
3)
Vonda Butler gave birth to Michael Hunter Butler on 09 March 1999.
4)
Pru Goward gave birth to Kate Fischer on 30 November 1973.
5)
Catherine Helen Harrigan gave birth to Harry Lillis Crosby on 04 June 1898.
6)
Etterlene DeBarge gave birth to Jonathan Arthur DeBarge on 16 June 18"	 23 June 1966	16 June 18	1,0,13
"1)
Patricia Brent, Spinster gave birth to Macaulay Carson Culkin on 26 August 1980.
2)
Jane Belson gave birth to Polly Adams on 22 June 1994.
3)
Amelia Beatrice Absell gave birth to Leonard Constant Lambert on 23 August 1905.
4)
Lady Mary-Gaye Curzon gave birth to Isabella Amaryllis Charlotte Anstruther-Gough-Calthorpe on 03 March 1980.
5)
Margaret Livingston Stuyvesant gave birth to Jonathan Mayhew Wainwright on 10 December 1864.
6)
Diana Ross gave birth to Tracee Joy Silberstein on 23 April 18"	 29 October 1972	23 April 18	15,10,24
"1)
Anne Maria Acton gave birth to Bartholomew Eliot George Warburton on 01 January 1810.
2)
Gwynne Gilford gave birth to Christopher Whitelaw Pine on 26 August 1980.
3)
Jennifer Marina Joy-Morancho gave birth to Anya Josephine Marie Taylor-Joy on 16 April 1996.
4)
Margaret Helen Marsh gave birth to Joan Violet Maurice on 31 October 1903.
5)
Marie Lloyd gave birth to Marie Matilda Victoria Courtenay on 19 May 1888.
6)
Annie Jane Milward (Millward) gave birth to Julia Stanley on 23 April 18"	 12 March 1914	23 April 18	21,6,14
"1)
Sarah gave birth to Catherine Ball on 01 December 1787.
2)
Charlotte Bloomberg gave birth to Michael Rubens Bloomberg on 14 February 1942.
3)
Vanessa Paradis gave birth to Lily-Rose Melody Depp on 27 May 1999.
4)
Alice Kipling gave birth to Joseph Rudyard Kipling on 30 December 1865.
5)
Dorothy Thomas gave birth to Dorothea Christina Thomas on 26 June 1796.
6)
Clara Smith gave birth to Vere Thomas Goold on 23 June 1868"	 02 October 1853	23 June 1868	33,7,0,9
"1)
Dora Johnston gave birth to Harold Adrian Russell Philby on 01 January 1912.
2)
Pauline LaFon Gore gave birth to Albert Arnold Gore Jr. on 31 March 1948.
3)
Dorothy Hammond gave birth to Dorothy Katherine Standing on 18 February 1909.
4)
Mary Elizabeth Piper gave birth to Laurence Paul Fox on 26 May 1978.
5)
Helen Matilda Mason gave birth to Wayne James McMeekan on 30 January 1914.
6)
Edith Barrett gave birth to Vincent Barrett Price on 29 April 1917"	 01 January 1940	29 April 1917	22,1,19
"1)
Sara MacLean gave birth to Rupert James Hector Everett on 29 May 1959.
2)
Cicely Powell gave birth to Nicolete Binyon on 20 July 1911.
3)
Eliza Clayland Tomlinson Foster gave birth to Stephen Collins Foster on 04 July 1826.
4)
Theodora Kroeber gave birth to Ursula Kroeber on 21 October 1929.
5)
Sarah Kirby gave birth to Sarah Kirby on 06 January 1741.
6)
Virginia Admiral gave birth to Robert Anthony De Niro Jr on 23 June 1943"	 17 August 1943	23 June 1943	3,8,0
"1)
Katherine Medill McCormick gave birth to Robert Rutherford McCormick on 30 July 1880.
2)
Ellen Peel gave birth to Betty Ellen Askwith on 26 June 1909.
3)
Joan Collins gave birth to Tara Cynara Newley on 12 October 1963.
4)
Gladys Ekstadt gave birth to Val Edward Kilmer on 31 December 1959.
5)
Lindy Boggs gave birth to Mary Martha Corinne Morrison Claiborne Boggs on 27 December 1943.
6)
Eva Buckman gave birth to Mabel Ellen Dove on 27 December 1943"	 01 January 1905	27 December 1943	45,7,59
"1)
Maye Musk gave birth to Elon Reeve Musk on 28 June 1971.
2)
[Ann] Sarah Kingsbury gave birth to Jane Francesca Elgee on 27 December 1821.
3)
Hannah More Macaulay gave birth to George Otto Trevelyan on 20 July 1838.
4)
Eliza Gilbert gave birth to Marie Dolores Eliza Rosanna Gilbert on 01 January 1820.
5)
Elizabeth Horman gave birth to Charles Edmund Lazar Horman on 15 May 1942.
6)
Lady Charlotte Cavendish-Bentinck gave birth to Charles Cavendish Fulke Greville on 18 June 1817"	 02 April 1794	18 June 1817	24,2,1,76
"1)
Clara Imogene Marcy Cheney gave birth to Amy Beach on 05 September 1867.
2)
Anna Katharine Gow gave birth to Sophie Irene Hunter on 16 March 1978.
3)
Tara Strong gave birth to Sammy James Strong on 05 February 2002.
4)
Naomi Foner Gyllenhaal gave birth to Margalit Ruth Gyllenhaal on 16 November 1977.
5)
Joan gave birth to Karl Anderson Jr.bn on 09 August 1959.
6)
Katherine Kelso Cassatt gave birth to Mary Stevenson Cassatt on 16 March 1885"	 22 May 1844	16 March 1885	10,5,0,35
"1)
Mary Lee Pfeiffer gave birth to Thomas Cruise Mapother IV on 30 July 1962.
2)
Desiree Hunt gave birth to Lucille Désirée Ball on 06 August 1911.
3)
Mary Berenson gave birth to Rachel Pearsall Conn Costelloe on 04 June 1887.
4)
Agnes Tuckey gave birth to Kathleen Lilian Agnes Tuckey on 01 January 1922.
5)
Catherine Dent gave birth to John Graham Hope Horsley de la Poer Beresford on 05 December 1866.
6)
Maureen O\'Sullivan gave birth to Maria de Lourdes Villiers Farrow on 23 June 18"	 09 February 1945	23 June 18	29,5,63
"1)
Louisa Grace Warren gave birth to Richard Arthur Warren Hughes on 19 April 1900.
2)
Karen Isner gave birth to Jonathan Robert Isner on 26 April 1985.
3)
Ella Louie Remer gave birth to Mabel Cain on 01 October 1875.
4)
Etterlene DeBarge gave birth to Robert Louis DeBarge, Jr. on 05 March 1956.
5)
Adrienne Pinkett gave birth to Jada Koren Pinkett on 18 September 1971.
6)
Jessie Woodrow Wilson Sayre gave birth to Eleanor Axson Sayre on 18 September 18"	 26 March 1916	18 September 18	11,5,53
"1)
Ann Maria Kelham gave birth to Barbara Yelverton on 20 May 1810.
2)
Julia Warhola gave birth to Andrew Warhola on 06 August 1928.
3)
Georgia Mary-Ann Feuerstein gave birth to Alanis Nadine Morissette on 01 June 1974.
4)
Emily Bayley gave birth to Georgiana Charlotte Clive Bayley on 11 May 1855.
5)
Julia Stephen gave birth to Adeline Virginia Stephen on 25 January 1882.
6)
Nettie Palmer gave birth to Aileen Yvonne Palmer on 16 May 18"	 06 April 1915	16 May 18	28,1,9
"1)
Sascha Schwarzenbach gave birth to Luca Urs Richard de la Wyke Wrottesley on 25 March 2011.
2)
Rosalind Hamilton, Duchess of Abercorn gave birth to Lady Cynthia Elinor Beatrix Hamilton on 16 August 1897.
3)
Funmi Falana gave birth to Folarin Falana on 27 October 1990.
4)
Patricia Taylor gave birth to Keanu Charles Reeves on 02 September 1964.
5)
Leslie Landon gave birth to Rachel Lynn Matthews on 25 October 1993.
6)
Sadie Chandler Cole gave birth to Florence Cole on 23 October 1994"	 17 June 1890	23 October 1994	6,9,127
"1)
Mary Hamilton Scobell gave birth to Mary Barbara Hamilton Cartland on 09 July 1901.
2)
Frances Ford Seymour gave birth to Peter Henry Fonda on 23 February 1940.
3)
Lucy Josephine O\'Brien gave birth to Stephen Lucius Gwynn on 13 February 1864.
4)
Hayley Mills gave birth to Crispian John David Boulting on 18 January 1973.
5)
Tara Strong gave birth to Sammy James Strong on 05 February 2002.
6)
Violetta Maud Bernheim gave birth to Edith Margaret Emily Ashcroft on 23 April 18"	 22 July 1907	23 April 18	5,6,24
"1)
Linda Miller gave birth to Jason Patric Miller Jr. on 17 June 1966.
2)
Mary Ann W. Dampier gave birth to William Cecil Dampier Whetham on 27 December 1867.
3)
Lady Agnes Mary Cecilia Northcote gave birth to Flora Louisa Cecilia MacLeod on 03 January 1878.
4)
Philippa Thomas gave birth to Camilla Elizabeth Antonia Thorp on 01 January 1987.
5)
Amelia Vining gave birth to Matilda Charlotte Vining on 06 November 1831.
6)
Julia Rush Cutler Ward gave birth to Louisa Cutler Ward on 16 February 1832"	 25 February 1823	16 February 1832	18,0,0,54
"1)
Anne Hill Carter Lee gave birth to Robert Edward Lee on 19 January 1807.
2)
Charlotte Lydia Whiting gave birth to Charlotte Garrigue on 20 November 1850.
3)
Electra Eliza gave birth to Willie Alben Barkley on 24 November 1877.
4)
Wanda Ventham gave birth to Benedict Timothy Carlton Cumberbatch on 19 July 1976.
5)
Emma Whitten gave birth to Arthur Whitten Brown on 23 June 1886.
6)
Jane Morris gave birth to Mary Morris on 23 June 18"	 25 March 1862	23 June 18	3,2,33
"1)
Emily M. Mann gave birth to Hamilton Stuyvesant Fish on 07 December 1888.
2)
Mary Pepper gave birth to Richard Pepper Arden on 20 May 1744.
3)
Eliza Clayland Tomlinson Foster gave birth to Anne Eliza Foster on 12 January 1812.
4)
Lady Emily Bury gave birth to Charles Kenneth Howard-Bury on 15 August 1883.
5)
Christine Ann Assange gave birth to Julian Paul Hawkins on 03 July 1971.
6)
Margaret Lowther Page gave birth to Lucy Burwell Page on 16 December 1884"	 01 January 1808	16 December 1884	22,10,0,74
